date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,implied_win_prob,implied_opp_score,proj_FP/60,proj_FP,proj_value
21_03_27,Nathan MacKinnon,C,COL,VGK,0.8772845953002611,2.2558746736292425,9.900783289817232,1.2532637075718014,1.076553524804177,0.0,0.0,0.0,0.0,19.90888888888889,0.8396467962510635,0.9675707219511352,3.2,5.5,15.9,8700,0.6443821007008639,2.3,49.748062954861666,16.507144296763173,1.8973729076739279
21_03_27,David Pastrnak,W,BOS,BUF,1.4828128510447225,1.6176140193215156,12.67130981801854,1.4828128510447225,0.8829476522129941,0.0,0.0,0.0,0.0,18.37277777777764,0.6383033529386483,0.6874741981289514,3.6,5.5,19.4,8300,0.7595737309624251,1.9,53.29729069726119,16.32032130230659,1.9663037713622398
21_03_27,Connor McDavid,C,EDM,TOR,1.3453333748559664,2.466444520569272,9.417333623991762,1.233222260284636,1.087477811341906,0.0,0.0,0.0,0.0,22.406666666666705,0.8926892657195675,0.5957314381831798,2.9,6.5,20.7,9200,0.4039095151596322,3.6,43.3713083604218,16.196774155486438,1.7605189299441781
21_03_27,Anton Khudobin,G,DAL,FLA,0.0,0.0,0.0,0.0,0.0,26.5420338175756,2.357704215289353,0.2100500119075968,-0.1964753512741127,55.98666666666669,0.0,0.0,2.8,5.5,18.1,7400,0.5163595982243688,2.7,16.868473830146264,15.740160358396487,2.1270486970806064
21_03_27,Mikko Rantanen,W,COL,VGK,1.7658806629060075,1.5136119967765778,8.324865982271179,1.6397463298412924,0.7605900283802305,0.0,0.0,0.0,0.0,20.02999999999989,0.997628544463037,1.072891887425784,3.2,5.5,14.9,8400,0.6443821007008639,2.3,46.74459205218896,15.604902980088998,1.8577265452486902
21_03_27,Gabriel Landeskog,W,COL,VGK,0.7752772693011788,2.06740605146981,8.26962420587924,2.1966189296866725,0.9187035641218966,0.0,0.0,0.0,0.0,19.80666666666657,0.918571776592204,1.0201873755118955,3.2,5.5,12.8,6800,0.6443821007008639,2.3,47.11770922823801,15.554079346343828,2.2873646097564455
21_03_27,Dan Vladar,G,BOS,BUF,0.0,0.0,0.0,0.0,0.0,21.254112160424697,2.0829189356069446,0.0353006973921043,-0.1773770387706786,42.60594372394628,0.0,0.0,3.6,5.5,20.9,7800,0.7595737309624251,1.9,21.721678362612362,15.424543431785398,1.9775055681776152
21_03_27,Patrice Bergeron,C,BOS,BUF,0.772764349804659,1.545528699609318,10.045936547460569,3.091057399218636,0.6383033529386483,0.0,0.0,0.0,0.0,18.1333333333334,0.8829476522129941,0.8097963477661243,3.6,5.5,15.2,7300,0.7595737309624251,1.9,50.44140764926446,15.24451431177776,2.0882896317503783
21_03_27,Bryan Rust,W,PIT,NYI,0.9673193833338944,1.209149229167368,9.673193833338944,1.5718939979175783,1.1232996338964845,0.0,0.0,0.0,0.0,20.052777777777752,0.8238082141518269,0.8318295537318662,2.7,5.5,13.5,5800,0.4836404017756313,2.8,45.511884389467426,15.21066173183171,2.6225278847985707
21_03_27,Ilya Sorokin,G,NYI,PIT,0.0,0.0,0.0,0.0,0.0,21.78003297511965,2.068187082605805,0.0539799997516048,-0.1009733814620466,48.88645920583214,0.0,0.0,2.8,5.5,10.9,8300,0.5163595982243688,2.7,17.9314690227437,14.610100481350042,1.7602530700421737
21_03_27,Nazem Kadri,C,COL,VGK,1.0598923283983848,1.5141318977119782,10.750336473755048,1.6655450874831763,1.2234185733512786,0.0,0.0,0.0,0.0,17.18444444444445,0.6044382480067443,0.9186157057687682,3.2,5.5,10.7,6400,0.6443821007008639,2.3,50.995653879702814,14.605533016731183,2.2821145338642475
21_03_27,Sidney Crosby,C,PIT,NYI,1.171531777799473,1.640144488919262,8.083569266816362,1.991604022259104,0.8622473884604122,0.0,0.0,0.0,0.0,20.46166666666667,0.9543343368698632,0.9188469688772236,2.7,5.5,16.4,8200,0.4836404017756313,2.8,42.46341401624459,14.481203718817635,1.7660004535143459
21_03_27,Evander Kane,W,SJS,ARI,1.1486103233125364,1.4038570618264332,9.826999432785032,1.6591038003403304,0.9342030629608632,0.0,0.0,0.0,0.0,19.814444444444423,0.7658936128216469,0.7658936128216469,2.7,5.5,13.2,7700,0.4836404017756313,2.8,43.72809606281634,14.440798834966722,1.8754284201255484
21_03_27,Adin Hill,G,ARI,SJS,0.0,0.0,0.0,0.0,0.0,26.037460787992284,2.503635508636045,0.0572284096272758,-0.1264585329749389,48.14874415887847,0.0,0.0,2.8,5.5,10.1,6800,0.5163595982243688,2.7,17.64780373715711,14.161993118441282,2.0826460468296
21_03_27,Zach Hyman,W,TOR,EDM,1.0015301154541716,1.0015301154541716,7.8870496592016,1.6274864376130287,0.8926137153985305,0.0,0.0,0.0,0.0,19.546111111111024,0.5433322591198886,0.8474323497834857,3.6,6.5,10.0,4600,0.5960904848403678,2.9,43.181855607941365,14.067289128279578,3.058106332234691
21_03_27,Patrick Kane,W,CHI,NSH,0.8719082074414906,2.1797705186037266,8.719082074414906,0.9808967333716768,0.6027065483939306,0.0,0.0,0.0,0.0,22.2583333333334,0.7421325635239139,0.6940545797742143,2.8,5.5,17.1,8100,0.5163595982243688,2.7,37.91209428614336,14.064333866429058,1.736337514373958
21_03_27,Mike Smith,G,EDM,TOR,0.0,0.0,0.0,0.0,0.0,27.469057099703807,2.612738078892136,0.1189855044036013,-0.1634726662874404,56.64555555555556,0.0,0.0,2.9,6.5,15.3,8000,0.4039095151596322,3.6,14.812495703660455,13.984367471635439,1.7480459339544299
21_03_27,John Tavares,C,TOR,EDM,0.5091397659371368,1.5274192978114105,8.018951313509906,1.7819891807799786,0.8438991620408042,0.0,0.0,0.0,0.0,18.14999999999996,0.80931626378633,0.8636705342360611,3.6,6.5,13.2,7100,0.5960904848403678,2.9,45.39580436793684,13.732230821300865,1.934117017084629
21_03_27,Roman Josi,D,NSH,CHI,0.1935327796145478,0.6773647286509175,7.741311184581913,3.870655592290957,0.407386501088623,0.0,0.0,0.0,0.0,24.73722222222216,0.116983656695021,0.6047908441261924,2.7,5.5,13.1,6500,0.4836404017756313,2.8,33.0472497861144,13.624952696539928,2.0961465686984506
21_03_27,Max Pacioretty,W,VGK,COL,1.740812379110254,1.740812379110254,12.453503942865664,2.008629668204139,1.0083320934384776,0.0,0.0,0.0,0.0,17.867777777777757,0.5159808417749678,0.5671691235251232,2.4,5.5,13.8,8200,0.3868245039406638,3.1,45.31571965980109,13.49485347869001,1.6457138388646353
21_03_27,Alex DeBrincat,W,CHI,NSH,1.3377022599060913,1.216092963550992,9.24230652298754,1.58092085261629,0.8184305644698178,0.0,0.0,0.0,0.0,20.40055555555556,0.6342705554859702,0.6221465744155852,2.8,5.5,15.1,7100,0.5163595982243688,2.7,39.65893110789996,13.484403789011061,1.8992118012691634
21_03_27,Sergei Bobrovsky,G,FLA,DAL,0.0,0.0,0.0,0.0,0.0,28.12712826333713,2.996594778660614,-0.026560726447219,-0.4753688989784337,58.733333333333306,0.0,0.0,2.8,5.5,17.1,7700,0.5163595982243688,2.7,13.764218482957812,13.473640537206474,1.7498234463904512
21_03_27,Laurent Brossoit,G,WPG,CGY,0.0,0.0,0.0,0.0,0.0,27.109081496032967,2.9256034322546967,-0.1301399605962213,-0.2337513037934956,51.95910806375996,0.0,0.0,2.9,6.0,17.9,8400,0.4700248696566105,3.1,15.439773263239497,13.370614124410213,1.5917397767155015
21_03_27,Jake Guentzel,W,PIT,NYI,1.1757021554539548,1.0581319399085594,6.701502286087542,1.9986936642717232,0.7853690398432417,0.0,0.0,0.0,0.0,20.35111111111106,0.9927735111784484,0.9444730850829473,2.7,5.5,14.8,7500,0.4836404017756313,2.8,39.25364474541707,13.314254762167726,1.7752339682890301
21_03_27,Darnell Nurse,D,EDM,TOR,0.827205882352941,1.0110294117647058,5.974264705882352,4.044117647058823,0.2316176470588235,0.0,0.0,0.0,0.0,25.75722222222223,0.2868174296745724,1.179620676831535,2.9,6.5,13.4,6100,0.4039095151596322,3.6,30.88180190671404,13.257157238897994,2.1733044653931137
21_03_27,Jonathan Bernier,G,DET,CBJ,0.0,0.0,0.0,0.0,0.0,30.55495904531093,3.018682700862044,0.0655275025309078,-0.2367088995919871,54.328333333333305,0.0,0.0,2.5,5.5,5.7,6700,0.4186838144987849,3.0,14.56810458554013,13.191014032634762,1.9688080645723525
21_03_27,Tristan Jarry,G,PIT,NYI,0.0,0.0,0.0,0.0,0.0,28.32820415700012,2.9316793712418896,-0.0985180625917331,-0.4475924435396047,58.669444444444494,0.0,0.0,2.7,5.5,19.5,8200,0.4836404017756313,2.8,13.45308467722562,13.154750067948267,1.6042378131644228
21_03_27,Ryan Nugent-Hopkins,C,EDM,TOR,0.6828010014414729,0.5462408011531783,7.510811015856201,1.7752826037478295,0.8179955997268845,0.0,0.0,0.0,0.0,21.10777777777769,0.6595202530533345,0.6855588420548536,2.9,6.5,12.9,5600,0.4039095151596322,3.6,37.17157371060546,13.076821958895723,2.335146778374236
21_03_27,Pavel Buchnevich,W,NYR,PHI,1.7280691227649077,1.7280691227649077,8.64034561382454,2.0160806432257257,0.8078723148925945,0.0,0.0,0.0,0.0,18.863333333333347,0.5356187886621752,0.6813320694065623,3.2,6.0,12.3,5900,0.5598015028739183,2.8,40.856067571548216,12.844693688188418,2.177066726811596
21_03_27,William Nylander,W,TOR,EDM,1.124034033252677,0.8430255249395079,8.992272266021416,1.405042541565846,1.0425415658418582,0.0,0.0,0.0,0.0,16.330555555555517,0.7099950618858031,0.7974563996357098,3.6,6.5,11.5,6300,0.5960904848403678,2.9,47.085608555108486,12.815569106272322,2.034217318455924
21_03_27,Ryan Strome,C,NYR,PHI,1.4080100125156514,1.126408010012521,9.152065081351736,1.2672090112640864,0.9644868585732216,0.0,0.0,0.0,0.0,18.39444444444438,0.6499094015890597,0.5181861175733092,3.2,6.0,11.6,5900,0.5598015028739183,2.8,41.20370521090489,12.631987773454226,2.141014876856649
21_03_27,Viktor Arvidsson,W,NSH,CHI,0.2718725219952413,0.9515538269833445,11.554582184797756,2.4468526979571714,0.8740701582147008,0.0,0.0,0.0,0.0,16.90388888888894,0.6281368089896152,0.5033867215036164,2.7,5.5,11.0,4700,0.4836404017756313,2.8,44.6495291369762,12.579177991210916,2.6764208491938115
21_03_27,Robin Lehner,G,VGK,COL,0.0,0.0,0.0,0.0,0.0,29.536629809481116,3.022352817714346,-0.0868926435092874,-0.3338326066839027,58.23277777777777,0.0,0.0,2.4,5.5,16.1,8300,0.3868245039406638,3.1,12.881680986483524,12.502267771502003,1.5062973218677114
21_03_27,Victor Hedman,D,TBL,CAR,0.5184779790880547,0.8295647665408874,5.806953365786212,3.940432641069215,0.3359737304490595,0.0,0.0,0.0,0.0,25.28611111111113,0.2428909049325299,0.7351665105502093,2.8,5.5,15.4,7000,0.5163595982243688,2.7,29.54899233001553,12.45298505463572,1.77899786494796
21_03_27,Dougie Hamilton,D,CAR,TBL,0.2228550204283763,1.1142751021418815,8.134208245635735,3.5656803268540216,0.3287111551318551,0.0,0.0,0.0,0.0,22.66388888888894,0.2422530530863171,0.7269903556583174,2.7,5.5,14.1,6500,0.4836404017756313,2.8,32.89300799546289,12.42472464050844,1.91149609853976
21_03_27,Zach Werenski,D,CBJ,DET,0.3925952179721364,0.6870416314512388,6.379672292047217,3.0426129392840577,0.3327244472313855,0.0,0.0,0.0,0.0,24.542222222222225,0.2377447141738454,0.6016930565081808,3.0,5.5,12.0,5100,0.581316185501215,2.5,30.315883059788817,12.400318981937323,2.4314350944975143
21_03_27,Logan Couture,C,SJS,ARI,1.594919884811343,0.6645499520047263,7.177139481651044,1.8607398656132337,0.7655615447094448,0.0,0.0,0.0,0.0,19.48944444444443,0.850214371947356,0.850214371947356,2.7,5.5,12.4,6600,0.4836404017756313,2.8,38.11323739985067,12.380097048371855,1.8757722800563417
