date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,implied_win_prob,proj_FP/60,proj_FP,proj_value
21_03_24,Mathieu Perreault,W,WPG,VAN,1.255740945293882,1.0464507877449012,5.022963781175528,2.3021917330387827,0.5650834253822468,0.0,0.0,0.0,0.0,11.139999999999976,0.4559622632070719,0.7438557600899678,3.2,6.0,3.1,3200,0.5598015028739183,30.69934298512691,5.699844680905217,1.7812014627828805
21_03_24,Colin Miller,D,BUF,PIT,0.240786569460237,0.1203932847301185,3.3710119724433194,3.009832118252964,0.1083539562571066,0.0,0.0,0.0,0.0,18.13833333333331,0.1718940174140991,0.6940407699712541,2.3,6.0,7.4,3600,0.2982254082298447,18.852836393002452,5.699317179584595,1.5831436609957208
21_03_24,Trevor Moore,W,LAK,SJS,0.5011600928074208,1.503480278422262,7.016241299303891,0.668213457076561,0.7550812064965139,0.0,0.0,0.0,0.0,13.59000000000009,0.4459529242249816,0.0,2.8,5.5,6.2,3000,0.5163595982243688,25.03373445939183,5.670140855052287,1.8900469516840954
21_03_24,Derek Grant,C,ANA,MIN,0.0,1.2361424507014525,6.180712253507262,3.885019130775993,0.5862847051898317,0.0,0.0,0.0,0.0,14.391666666666756,0.6082019869438665,0.0,2.2,5.5,4.7,3500,0.3252304549599383,23.467922553950935,5.629041979260211,1.60829770836006
21_03_24,Tucker Poolman,D,WPG,VAN,0.126845424755999,0.126845424755999,4.059053592191968,3.9322081674359697,0.1623621436876787,0.0,0.0,0.0,0.0,16.499999999999964,0.1991251587413575,0.0,3.2,6.0,6.9,3500,0.5598015028739183,19.871776601618272,5.464738565445013,1.5613538758414323
21_03_24,Casey Mittelstadt,C,BUF,PIT,0.1684052954109559,0.6736211816438237,4.041727089862942,2.020863544931471,0.298077372877392,0.0,0.0,0.0,0.0,13.4672222222222,0.8977333435573036,0.674507381374036,2.3,6.0,4.9,3200,0.2982254082298447,24.324115379993046,5.4596377863556524,1.7061368082361414
21_03_24,Curtis Lazar,C,BUF,PIT,0.7382722378877219,0.5537041784157914,4.429633427326332,1.8456805947193045,0.69028454242502,0.0,0.0,0.0,0.0,13.22277777777777,0.7016297587834895,0.5437716581914932,2.3,6.0,3.8,3500,0.2982254082298447,24.64064234845891,5.430295634589539,1.5515130384541542
21_03_24,Derek Ryan,W,CGY,OTT,0.4110527517698085,1.0276318794245214,5.138159397122608,2.671842886503756,0.8488239324046546,0.0,0.0,0.0,0.0,11.63777777777782,0.6269739984383003,0.0,3.4,6.0,4.0,3100,0.6184265754438586,27.756925132503135,5.3838154414414605,1.7367146585295035
21_03_24,Josh Leivo,W,CGY,OTT,0.5798035110323717,0.3865356740215811,6.95764213238846,0.5798035110323717,0.657110645836688,0.0,0.0,0.0,0.0,10.946111111111126,0.7228306417222836,0.0,3.4,6.0,2.1,3400,0.6184265754438586,29.501563384952455,5.382123179386287,1.5829774057018493
21_03_24,Colton Sceviour,W,PIT,BUF,0.4912328580200604,0.2456164290100302,7.614109299310938,3.929862864160484,0.6729890154874828,0.0,0.0,0.0,0.0,9.373333333333305,0.4200535897240608,0.0,3.7,6.0,3.6,3000,0.7017745917701552,33.972551173434844,5.307267438872139,1.769089146290713
21_03_24,Dylan Cozens,C,BUF,PIT,0.621124974281423,0.5161990009780856,4.157955079660237,1.394961386414795,0.4603635105152997,0.0,0.0,0.0,0.0,12.929116588293963,0.6666188008485439,0.8108793996992312,2.3,6.0,9.7,3700,0.2982254082298447,24.582535157810646,5.29717438485282,1.4316687526629244
21_03_24,Austin Wagner,W,LAK,SJS,0.7819712191148496,0.7819712191148496,8.99266901982077,1.7594352430084117,0.6392614716263895,0.0,0.0,0.0,0.0,10.342222222222254,0.5051969868312138,0.0,2.8,5.5,4.1,3600,0.5163595982243688,30.729243737721653,5.296811124272482,1.471336423409023
21_03_24,Isac Lundestrom,C,ANA,MIN,0.7798960138648172,0.4679376083188904,5.771230502599649,2.339688041594452,0.5069324090121314,0.0,0.0,0.0,0.0,14.48611111111112,0.7840487365918838,0.0,2.2,5.5,4.6,3200,0.3252304549599383,21.706216164666806,5.240644319385994,1.637701349808123
21_03_24,Carl Grundstrom,W,LAK,SJS,0.7111813512445683,0.177795337811142,6.400632161201115,2.489134729355989,0.4853812722244178,0.0,0.0,0.0,0.0,12.556111111111102,0.5808028913610297,0.0,2.8,5.5,4.5,3100,0.5163595982243688,24.834324358258606,5.197042266861133,1.676465247374559
21_03_24,Max Jones,W,ANA,MIN,0.3271240345297591,0.0,6.215356656065422,0.9813721035892774,0.6935029532030893,0.0,0.0,0.0,0.0,14.10611111111111,0.6907634644964049,0.0,2.2,5.5,4.0,3200,0.3252304549599383,21.783776832415434,5.1214062736283354,1.6004394605088548
21_03_24,Josh Manson,D,ANA,MIN,0.1150821558723863,0.3452464676171592,3.912793299661137,3.337382520299205,0.1231379067834534,0.0,0.0,0.0,0.0,19.81555555555561,0.0,0.0,2.2,5.5,4.0,3500,0.3252304549599383,15.484342147688128,5.113847367812423,1.4610992479464067
21_03_24,Christian Wolanin,D,OTT,CGY,0.053353793069333,0.6742812282565732,4.146724280746163,2.3838832396943124,0.1531213453242418,0.0,0.0,0.0,0.0,13.977852775776505,0.285804501781767,0.6431402834493782,2.6,6.0,4.5,3500,0.3815734245561414,21.76863950776754,5.071313969475443,1.4489468484215553
21_03_24,Jordie Benn,D,VAN,WPG,0.1537344664132891,1.229875731306313,5.073237391638541,5.380706324465119,0.1767946363752825,0.0,0.0,0.0,0.0,14.66944444444448,0.1883458646616531,0.0,2.8,6.0,5.7,3800,0.4401984971260817,20.59630641458372,5.035606211824856,1.3251595294275935
21_03_24,Mark Jankowski,C,PIT,BUF,0.4596233641876774,0.4596233641876774,5.51548037025213,2.2981168209383878,0.528566868815829,0.0,0.0,0.0,0.0,10.943333333333369,0.5893325842337906,0.0,3.7,6.0,3.3,3000,0.7017745917701552,27.557951469825092,5.026264148635337,1.6754213828784459
21_03_24,Chris Tierney,C,OTT,CGY,0.1537279016141433,1.2298232129131468,3.996925441967728,2.613374327440437,0.3643351268255197,0.0,0.0,0.0,0.0,15.222777777777742,0.8945992097122148,0.0,2.6,6.0,6.4,3500,0.3815734245561414,19.76259733391894,5.014027125432515,1.4325791786950042
21_03_24,Carson Soucy,D,MIN,ANA,0.2875973636908337,1.2941881366087515,3.5949670461354217,5.176752546435006,0.1696824445775919,0.0,0.0,0.0,0.0,15.4194444444444,0.1864891726651217,0.0,3.3,5.5,6.1,3500,0.6747695450400617,19.503140014447276,5.012126399083172,1.4320361140237636
21_03_24,Marcus Sorensen,W,SJS,LAK,0.177637422283627,1.2434619559853892,5.329122668508811,1.7763742228362702,0.6501529655580748,0.0,0.0,0.0,0.0,13.189444444444495,0.6114206873744497,0.0,2.8,5.5,4.2,3000,0.5163595982243688,22.74529129582347,4.9999625986495095,1.6666541995498365
21_03_24,Dylan DeMelo,D,WPG,VAN,0.0,0.5402768919071036,3.106592128465846,4.457284358233604,0.122912992908866,0.0,0.0,0.0,0.0,17.13444444444441,0.1623852791060008,0.0,3.2,6.0,4.2,3500,0.5598015028739183,17.44451730573337,4.981701877253958,1.4233433935011308
21_03_24,Trevor Zegras,W,ANA,MIN,0.4402292169548845,1.0294201220863448,5.057460795037457,1.168765474907009,0.4294796274892929,0.0,0.0,0.0,0.0,12.492110518276316,0.637097212754469,0.637097212754469,2.2,5.5,7.0,3500,0.3252304549599383,23.760137569369583,4.946904407433567,1.4134012592667333
21_03_24,Jani Hakanpaa,D,ANA,MIN,0.0,0.1200760481638374,3.482205396751285,3.9625095894066353,0.1681064674293723,0.0,0.0,0.0,0.0,19.126666666666623,0.2056011972024557,0.0,2.2,5.5,4.7,3500,0.3252304549599383,15.502659057415958,4.941903203969587,1.4119723439913106
21_03_24,Mikey Anderson,D,LAK,SJS,0.0,0.5282155119288688,2.5354344572585705,3.0636499691874395,0.0718373096223261,0.0,0.0,0.0,0.0,20.961666666666595,0.2416812609457095,0.0,2.8,5.5,8.0,3600,0.5163595982243688,14.131681834120561,4.937060067437047,1.3714055742880684
21_03_24,Logan Stanley,D,WPG,VAN,0.0410561689703308,0.3229123112545214,6.010685439479315,3.8475718194332975,0.1623852791060008,0.0,0.0,0.0,0.0,12.650260260260229,0.122912992908866,0.0,3.2,6.0,5.0,3500,0.5598015028739183,23.409820116243054,4.935671951939167,1.4101919862683334
21_03_24,Anthony Angello,W,PIT,BUF,0.7531088820741517,0.2000311503705397,6.320413819128476,2.568282727556323,0.3546668098635777,0.0,0.0,0.0,0.0,8.231706209255101,0.5792146925360133,0.6609322805884419,3.7,6.0,3.8,3000,0.7017745917701552,35.54230197343585,4.876229797432528,1.6254099324775095
21_03_24,Jaret Anderson-Dolan,C,LAK,SJS,0.5986909923720869,1.0308518513270926,4.1327507489028825,1.2998970634236926,0.4065245762255454,0.0,0.0,0.0,0.0,11.954713498269497,0.6202312393604659,0.6283728863278757,2.8,5.5,6.6,3300,0.5163595982243688,24.446701268530227,4.870888494051005,1.4760268163790924
21_03_24,Henri Jokiharju,D,BUF,PIT,0.1232792274501738,0.2465584549003477,4.068214505855738,3.081980686254347,0.1269776042736791,0.0,0.0,0.0,0.0,17.53666666666676,0.2936891789522762,0.0,2.3,6.0,2.9,3500,0.2982254082298447,16.176828928343824,4.728127610667628,1.3508936030478937
21_03_24,Nikita Nesterov,D,CGY,OTT,0.0246455430845814,0.5270162897217863,3.2816818750744843,2.472694634825072,0.1319409296929785,0.0,0.0,0.0,0.0,14.989001188425505,0.192635459193785,0.0,3.4,6.0,5.5,3500,0.6184265754438586,18.607373865956234,4.648432483171594,1.3281235666204554
21_03_24,Jamie Drysdale,D,ANA,MIN,0.2373910587027231,0.5430046024164781,3.9215668595203863,2.6518712791003565,0.1548158769812677,0.0,0.0,0.0,0.0,14.249728898612087,0.0,0.5678913509994102,2.2,5.5,8.0,3600,0.3252304549599383,19.557367657990902,4.644786451614239,1.2902184587817331
21_03_24,Marc-Edouard Vlasic,D,SJS,LAK,0.0,0.3785356279134962,2.649749395394473,4.290070449686291,0.1034664049630223,0.0,0.0,0.0,0.0,18.51611111111116,0.1529117541979266,0.0,2.8,5.5,3.7,3600,0.5163595982243688,14.900755961508565,4.598400883714077,1.2773335788094657
21_03_24,Ian Cole,D,MIN,ANA,0.1413150147203144,0.4239450441609434,2.8263002944062894,6.359175662414152,0.1144651619234547,0.0,0.0,0.0,0.0,16.10388888888884,0.2524859489840033,0.0,3.3,5.5,4.4,3600,0.6747695450400617,17.128931030872756,4.597373368443584,1.2770481579009958
21_03_24,Trevor Lewis,W,WPG,VAN,0.0,0.8060904612628736,8.329601433049694,1.3434841021047894,0.5400806090461252,0.0,0.0,0.0,0.0,9.051666666666678,0.4684636713751327,0.0,3.2,6.0,3.5,3000,0.5598015028739183,29.876350650606973,4.5071794550957405,1.5023931516985802
21_03_24,Radim Simek,D,SJS,LAK,0.2858163629867787,0.2858163629867787,3.286888174347956,5.5734190782421855,0.1529117541979266,0.0,0.0,0.0,0.0,15.73111111111122,0.1034664049630223,0.0,2.8,5.5,4.9,3500,0.5163595982243688,16.934017391517852,4.439848485724285,1.2685281387783671
21_03_24,Frederick Gaudreau,C,PIT,BUF,0.4401116112051064,0.5994016121235959,5.130391106638915,1.5791267296688818,0.4854403695845439,0.0,0.0,0.0,0.0,10.611476849776183,0.5138279126755303,0.0,3.7,6.0,2.6,3000,0.7017745917701552,25.000826700844947,4.421594896021374,1.473864965340458
21_03_24,Ryan Dzingel,W,OTT,CGY,0.9236927182224082,0.3694770872889633,4.43372504746756,1.8473854364448163,0.3787140144711874,0.0,0.0,0.0,0.0,12.703333333333296,0.0,0.7312823731087752,2.6,6.0,8.5,3500,0.3815734245561414,20.77399792383781,4.398317004874759,1.2566620013927883
21_03_24,Nicolas Deslauriers,W,ANA,MIN,0.5348123204912351,0.5348123204912351,6.596018619391899,1.9609785084678613,0.7166485094582548,0.0,0.0,0.0,0.0,11.460555555555556,0.5430200848096549,0.0,2.2,5.5,3.4,3000,0.3252304549599383,22.741939886817747,4.34392109189966,1.447973697299887
21_03_24,Josh Brown,D,OTT,CGY,0.162388921466913,0.4871667644007393,3.734945193739001,4.22211195813974,0.285804501781767,0.0,0.0,0.0,0.0,13.259444444444457,0.1531213453242418,0.0,2.6,6.0,2.8,3500,0.3815734245561414,19.421795801375012,4.292037040661276,1.226296297331793
21_03_24,Zac Rinaldo,W,CGY,OTT,0.91002010643045,0.6974553893414682,6.503605335428332,2.475430938201831,0.5968373510399125,0.0,0.0,0.0,0.0,8.49683061861399,0.7529672891206713,0.0,3.4,6.0,1.9,3000,0.6184265754438586,30.269015484159574,4.286511626018467,1.4288372086728223
21_03_24,Sam Lafferty,W,PIT,BUF,0.2243689622935504,0.6731068868806513,5.833593019632312,1.7949516983484035,0.520535992521037,0.0,0.0,0.0,0.0,9.243888888888849,0.5933480223811867,0.0,3.7,6.0,3.6,3000,0.7017745917701552,27.777349986210076,4.279512281671736,1.4265040938905789
21_03_24,Tage Thompson,W,BUF,PIT,0.4078824123562167,0.4905460566600279,6.414938435347907,1.771184692268615,0.683521754212603,0.0,0.0,0.0,0.0,11.52818242521366,0.5119262616988418,0.0,2.3,6.0,7.0,3100,0.2982254082298447,22.177502871252265,4.261104980591598,1.3745499937392252
21_03_24,Kurtis MacDermid,D,LAK,SJS,0.3153468815697254,0.6306937631394509,3.1534688156972543,4.730203223545882,0.2191660826909592,0.0,0.0,0.0,0.0,14.176111111111156,0.223160667932276,0.0,2.8,5.5,6.2,3500,0.5163595982243688,17.869119322761733,4.221910349619561,1.2062600998913031
21_03_24,Blake Lizotte,C,LAK,SJS,0.3669724770642216,0.3669724770642216,4.40366972477066,2.20183486238533,0.4899082568807358,0.0,0.0,0.0,0.0,12.764444444444404,0.5798735942040407,0.0,2.8,5.5,3.3,3200,0.5163595982243688,19.70019545071562,4.191034172922598,1.309698179038312
21_03_24,Jacob Bryson,D,BUF,PIT,0.18461352331051,0.2623911369585482,3.291241310110298,3.2799741191275524,0.145043488186248,0.0,0.0,0.0,0.0,16.303583039953086,0.2789620568849822,0.0,2.3,6.0,8.3,3500,0.2982254082298447,15.089368864743932,4.100179638447255,1.1714798966992157
21_03_24,Jayce Hawryluk,W,VAN,WPG,0.5623535537620413,1.1247071075240826,4.8737307992710255,1.687060661286124,0.5736006248372821,0.0,0.0,0.0,0.0,10.84444444444444,0.7889967277271497,0.0,2.8,6.0,4.1,3000,0.4401984971260817,22.44902910067359,4.057454148566189,1.3524847161887297
21_03_24,Tobias Bjornfot,D,LAK,SJS,0.0451563616797747,0.5727121159992828,2.984033180707582,3.096504505005157,0.1138821647447186,0.0,0.0,0.0,0.0,15.31865381535752,0.1836794766966473,0.0,2.8,5.5,4.3,3600,0.5163595982243688,15.691722723399394,4.00626780277224,1.1128521674367333
21_03_24,Artem Zub,D,OTT,CGY,0.279995133299229,0.7259219528308323,2.768741512387872,3.7355697247978887,0.1113111068772739,0.0,0.0,0.0,0.0,16.482359859107866,0.1277403035413158,0.0,2.6,6.0,4.3,3600,0.3815734245561414,14.570694305676,4.002657115720094,1.1118491988111372
21_03_24,Zack MacEwen,W,VAN,WPG,1.2016021361815767,0.2403204272363153,7.930574098798408,1.9225634178905229,0.6825100133511356,0.0,0.0,0.0,0.0,8.4961111111111,0.4199929474048908,0.0,2.8,6.0,3.9,3000,0.4401984971260817,27.929604869422626,3.9548837710007376,1.3182945903335792
21_03_24,Nikolai Knyzhov,D,SJS,LAK,0.0,0.541618084026028,2.5726858991236323,3.385113025162674,0.058223944032798,0.0,0.0,0.0,0.0,15.211666666666668,0.2483690318110965,0.0,2.8,5.5,5.1,3500,0.5163595982243688,13.957377326995804,3.538582857319186,1.0110236735197675
21_03_24,Kurtis Gabriel,W,SJS,LAK,0.3261548305611482,0.4442003488727366,4.301929546802482,3.5824095398223035,0.4962280227030801,0.0,0.0,0.0,0.0,9.693166944337658,0.6838300038505313,0.0,2.8,5.5,3.0,3000,0.5163595982243688,21.768655189612318,3.5167868151105757,1.1722622717035251
21_03_24,Antoine Roussel,W,VAN,WPG,0.2031488065007617,0.2031488065007617,3.8598273235144727,2.234636871508379,0.3697308278313863,0.0,0.0,0.0,0.0,11.778333333333334,0.5763825401647654,0.0,2.8,6.0,3.3,3100,0.4401984971260817,17.634538146508724,3.4617578078160327,1.11669606703743
21_03_24,Rasmus Asplund,W,BUF,PIT,0.6553795740032784,0.2184598580010927,6.1168760240305975,0.8738394320043711,0.4587657018022949,0.0,0.0,0.0,0.0,10.573888888888872,0.3707720619092522,0.0,2.3,6.0,4.3,3100,0.2982254082298447,17.993611937455604,3.1710408889406665,1.0229164157873116
21_03_24,Sam Steel,C,ANA,MIN,0.4636188023180949,0.9272376046361898,3.399871216999362,1.2363168061815863,0.3384417256922092,0.0,0.0,0.0,0.0,14.856111111111083,0.5879744136460534,0.0,2.2,5.5,4.5,3300,0.3252304549599383,12.19224944488214,3.0188235407925252,0.9147950123613713
21_03_24,Tyler Graovac,C,VAN,WPG,0.3424406292063908,0.4663804816257656,4.441021963027722,2.053361345794247,0.4702550669783952,0.0,0.0,0.0,0.0,9.448535940069624,0.526120420591261,0.0,2.8,6.0,4.9,3000,0.4401984971260817,19.091316965154242,3.00641657480868,1.0021388582695598
21_03_24,Nate Thompson,C,WPG,VAN,0.4590665646518747,0.4590665646518747,2.983932670237186,2.983932670237186,0.3718439173680186,0.0,0.0,0.0,0.0,9.795555555555548,0.552582017214186,0.0,3.2,6.0,3.6,3200,0.5598015028739183,18.23691615419147,2.977345422506516,0.9304204445332863
21_03_24,Cody Eakin,C,BUF,PIT,0.1749186142558667,0.6996744570234668,4.023128127884935,1.5742675283028005,0.4040619989310519,0.0,0.0,0.0,0.0,13.097222222222246,0.3981239133448737,0.0,2.3,6.0,3.4,3500,0.2982254082298447,13.522715147800415,2.951833422309216,0.8433809778026331
21_03_24,Riley Sheahan,C,BUF,PIT,0.572003601504157,0.572003601504157,3.813357343361046,0.3813357343361046,0.3374821248874526,0.0,0.0,0.0,0.0,12.616111111111127,0.4314138503666734,0.0,2.3,6.0,3.8,3500,0.2982254082298447,11.589213363673846,2.4368467247747194,0.6962419213642055
21_03_24,Anton Forsberg,G,OTT,CGY,0.0,0.0,0.0,0.0,0.0,21.664147281200112,2.239950196839037,-0.0851975923894289,-0.2994545931024319,42.61729137501945,0.0,0.0,2.6,6.0,13.7,6500,0.3815734245561414,,,
21_03_24,Cam Talbot,G,MIN,ANA,0.0,0.0,0.0,0.0,0.0,29.39532671383556,2.4971758130685555,0.3670848445210775,-0.0210476247101492,56.0633333333333,0.0,0.0,3.3,5.5,20.5,8300,0.6747695450400617,,,
21_03_24,Connor Hellebuyck,G,WPG,VAN,0.0,0.0,0.0,0.0,0.0,28.792970730150397,2.534592493851267,0.4541989748981471,0.2406173140829469,59.18111111111109,0.0,0.0,3.2,6.0,19.4,7900,0.5598015028739183,,,
21_03_24,David Rittich,G,CGY,OTT,0.0,0.0,0.0,0.0,0.0,28.313461477962687,3.2843615314436714,-0.4734010759115361,-0.7116116651461287,52.97833333333334,0.0,0.0,3.4,6.0,15.2,7700,0.6184265754438586,,,
21_03_24,Dustin Tokarski,G,BUF,PIT,0.0,0.0,0.0,0.0,0.0,21.287263278674494,2.187661640344753,-0.0753567629698329,-0.2203512027487374,42.51987432012431,0.0,0.0,2.3,6.0,12.4,6500,0.2982254082298447,,,
21_03_24,Filip Gustavsson,G,OTT,CGY,0.0,0.0,0.0,0.0,0.0,21.575600212451217,2.0271253424110585,0.1008151814600626,-0.1347717326960912,41.912442734245424,0.0,0.0,2.6,6.0,16.7,6500,0.3815734245561414,,,
21_03_24,Jacob Markstrom,G,CGY,OTT,0.0,0.0,0.0,0.0,0.0,28.596103292177204,2.9040248265651885,0.0020498998775753,-0.3812813772290294,58.53944444444436,0.0,0.0,3.4,6.0,18.4,7700,0.6184265754438586,,,
21_03_24,Kaapo Kahkonen,G,MIN,ANA,0.0,0.0,0.0,0.0,0.0,25.793540104608667,2.3593865175891806,0.1608293383986984,-0.2879518506260233,54.53158192090395,0.0,0.0,3.3,5.5,17.3,8300,0.6747695450400617,,,
21_03_24,Martin Jones,G,SJS,LAK,0.0,0.0,0.0,0.0,0.0,27.433088828144975,2.9733928536311973,-0.2736229376020136,-0.4453009773652437,56.5011111111111,0.0,0.0,2.8,5.5,6.2,7200,0.5163595982243688,,,
21_03_24,Ryan Miller,G,ANA,MIN,0.0,0.0,0.0,0.0,0.0,28.88427411742493,3.435907117236168,-0.6607513686992631,-0.5021710402114398,52.970000000000056,0.0,0.0,2.2,5.5,13.9,6600,0.3252304549599383,,,
21_03_24,Thatcher Demko,G,VAN,WPG,0.0,0.0,0.0,0.0,0.0,30.437970430731276,2.806574661011445,0.3017067760587304,0.1112606383472394,59.8594444444444,0.0,0.0,2.8,6.0,16.0,7600,0.4401984971260817,,,
21_03_24,Tristan Jarry,G,PIT,BUF,0.0,0.0,0.0,0.0,0.0,28.34082414722994,2.9635236788569768,-0.1045749160240334,-0.4523631546577087,58.71388888888897,0.0,0.0,3.7,6.0,18.5,8200,0.7017745917701552,,,
